TEMP,SALT,d5,d10,d30,d50,d100,d150,d200,d300,d500,d700,d900,d1000,d1200
26.791,32.873,26.794,26.805,27.008,26.856,21.967,17.581,14.637,11.882,9.941,8.598,7.349,6.747,5.769
27.057,33.105,27.005,26.986,27.024,27.001,23.144,18.258,14.984,11.997,10.016,8.582,7.339,6.768,5.792
28.426,33.24,28.331,28.266,28.004,27.668,24.628,19.166,15.505,12.172,10.053,8.608,7.34,6.771,5.782
29.833,33.161,29.758,29.686,29.055,28.263,25.512,19.707,15.738,12.106,9.99,8.558,7.259,6.672,5.685
30.337,33.223,30.315,30.295,29.873,28.744,25.566,19.635,15.49,12.008,9.93,8.476,7.187,6.6,5.634
29.766,33.486,29.763,29.759,29.63,28.703,24.058,18.464,14.875,11.793,9.829,8.412,7.148,6.563,5.63
29.219,33.565,29.218,29.208,29.038,28.106,22.309,17.279,14.225,11.635,9.814,8.447,7.217,6.654,5.734
28.973,33.497,28.96,28.94,28.603,27.02,21.132,16.658,13.955,11.542,9.795,8.44,7.232,6.669,5.739
29.057,33.316,29.03,29.024,28.699,26.161,20.592,16.428,13.819,11.554,9.764,8.424,7.238,6.678,5.753
29.336,32.956,29.28,29.256,28.668,27.026,20.141,16.369,13.845,11.595,9.827,8.469,7.235,6.677,5.753
28.518,32.695,28.501,28.548,28.453,26.447,20.256,16.394,13.842,11.565,9.793,8.412,7.183,6.616,5.684
26.8,32.905,26.804,26.818,27.021,26.911,22.22,17.707,14.655,11.875,9.945,8.59,7.343,6.742,5.768
27.008,33.041,26.96,26.944,27.002,27.019,23.383,18.393,15.015,11.986,10.011,8.577,7.331,6.753,5.779
28.367,33.104,28.271,28.201,27.93,27.623,23.956,19.266,15.529,12.152,10.045,8.595,7.323,6.744,5.759
29.781,33.06,29.707,29.633,28.977,28.186,22.369,19.573,15.595,12.039,9.968,8.538,7.246,6.655,5.673
30.348,33.166,30.322,30.296,29.807,28.633,21.395,19.535,15.399,11.962,9.919,8.469,7.187,6.598,5.635
29.758,33.411,29.755,29.752,29.625,28.662,20.778,18.301,14.756,11.755,9.832,8.418,7.162,6.579,5.643
29.197,33.506,29.199,29.192,29.041,28.181,20.358,17.279,14.203,11.628,9.821,8.458,7.232,6.667,5.741
28.947,33.424,28.939,28.926,28.615,27.183,24.769,16.808,14.03,11.578,9.822,8.458,7.255,6.688,5.747
29.023,33.211,29.001,28.994,28.685,27.063,25.384,16.546,13.886,11.567,9.782,8.431,7.236,6.67,5.738
29.302,32.858,29.256,29.238,28.68,26.344,25.434,16.488,13.895,11.597,9.832,8.47,7.235,6.672,5.737
28.551,32.765,28.54,28.579,28.495,26.627,20.466,16.519,13.906,11.586,9.809,8.425,7.193,6.62,5.68
26.825,32.951,26.83,26.846,27.044,26.976,22.488,17.826,14.665,11.864,9.947,8.579,7.336,6.737,5.767
26.966,32.978,26.923,26.909,26.986,27.043,23.589,18.474,15.005,11.96,9.999,8.567,7.319,6.735,5.764
28.303,32.962,28.206,28.131,27.855,27.589,24.794,19.241,15.471,12.099,10.023,8.572,7.3,6.714,5.733
29.746,32.945,29.672,29.593,28.894,28.099,25.117,19.306,15.381,11.958,9.943,8.518,7.237,6.644,5.666
30.353,33.113,30.324,30.292,29.743,28.542,25.241,19.361,15.264,11.909,9.908,8.465,7.194,6.605,5.644
29.744,33.33,29.741,29.74,29.613,28.235,23.817,18.11,14.619,11.715,9.833,8.424,7.178,6.596,5.658
29.169,33.44,29.172,29.167,29.034,27.342,22.389,17.253,14.165,11.622,9.831,8.471,7.251,6.683,5.75
28.923,33.341,28.918,28.91,28.623,27.109,21.655,16.954,14.097,11.609,9.846,8.473,7.274,6.702,5.752
28.988,33.099,28.969,28.961,28.672,26.541,20.986,16.67,13.949,11.582,9.799,8.435,7.231,6.661,5.723
29.268,32.764,29.23,29.213,28.696,26.85,20.586,16.605,13.941,11.599,9.835,8.469,7.235,6.665,5.722
28.593,32.825,28.587,28.617,28.553,28.616,20.723,16.661,13.975,11.608,9.825,8.439,7.205,6.626,5.679
26.865,32.975,26.872,26.892,27.087,27.061,22.747,17.918,14.66,11.849,9.946,8.567,7.328,6.73,5.766
26.934,32.906,26.894,26.882,26.98,27.074,23.712,18.454,14.921,11.908,9.976,8.546,7.298,6.71,5.745
28.24,32.825,28.143,28.062,27.785,27.564,24.666,19.051,15.305,12.011,9.986,8.539,7.272,6.683,5.709
29.73,32.824,29.652,29.566,28.808,28.01,24.763,18.968,15.132,11.873,9.918,8.496,7.228,6.636,5.663
30.349,33.059,30.317,30.28,29.688,28.488,25.002,19.122,15.095,11.849,9.896,8.462,7.206,6.617,5.658
29.725,33.244,29.722,29.719,29.591,28.567,23.624,17.885,14.465,11.673,9.832,8.431,7.197,6.617,5.676
29.14,33.366,29.141,29.138,29.023,28.291,22.403,17.216,14.118,11.618,9.844,8.486,7.273,6.702,5.761
28.899,33.254,28.897,28.892,28.628,27.482,21.892,17.094,14.153,11.635,9.863,8.482,7.283,6.706,5.75
28.955,32.983,28.938,28.929,28.666,27.162,21.192,16.783,13.994,11.592,9.811,8.435,7.224,6.65,5.709
29.234,32.693,29.203,29.184,28.714,26.749,20.838,16.742,13.996,11.603,9.836,8.463,7.231,6.657,5.71
28.64,32.857,28.638,28.661,28.614,27.084,20.988,16.785,14.024,11.621,9.836,8.447,7.213,6.631,5.68
26.912,32.942,26.921,26.945,27.158,27.176,22.959,17.961,14.63,11.826,9.943,8.553,7.317,6.721,5.762
26.911,32.808,26.873,26.863,26.99,27.118,23.751,18.349,14.787,11.842,9.946,8.52,7.273,6.684,5.726
28.186,32.691,28.086,27.998,27.722,27.538,24.427,18.743,15.063,11.901,9.938,8.502,7.243,6.654,5.689
29.728,32.706,29.642,29.548,28.733,27.937,24.406,18.613,14.874,11.792,9.894,8.476,7.218,6.629,5.664
30.335,32.999,30.301,30.261,29.636,28.466,24.74,18.842,14.903,11.782,9.881,8.46,7.22,6.632,5.675
29.706,33.156,29.701,29.697,29.563,28.524,23.413,17.665,14.313,11.635,9.831,8.442,7.221,6.643,5.698
29.113,33.286,29.113,29.109,29.016,27.25,22.441,17.194,14.074,11.614,9.858,8.498,7.291,6.716,5.768
28.876,33.158,28.875,28.873,28.628,28.357,22.075,17.201,14.179,11.645,9.869,8.482,7.281,6.7,5.741
28.926,32.865,28.91,28.9,28.672,27.587,21.419,16.887,14.018,11.594,9.818,8.432,7.213,6.636,5.695
29.202,32.647,29.176,29.152,28.74,26.993,21.144,16.915,14.063,11.608,9.837,8.457,7.227,6.65,5.701
28.702,32.862,28.704,28.719,28.684,27.327,21.264,16.889,14.05,11.621,9.839,8.45,7.218,6.635,5.683
26.955,32.84,26.966,26.997,27.249,27.316,23.123,17.972,14.587,11.801,9.943,8.543,7.304,6.71,5.758
26.893,32.679,26.857,26.846,27.013,27.509,23.728,18.202,14.635,11.774,9.916,8.494,7.25,6.659,5.71
28.135,32.555,28.032,27.939,27.664,27.865,24.169,18.411,14.805,11.793,9.892,8.467,7.216,6.631,5.676
29.731,32.593,29.635,29.531,28.653,28.442,24.048,18.24,14.616,11.714,9.869,8.457,7.207,6.621,5.666
30.313,32.919,30.276,30.233,29.571,28.488,24.406,18.5,14.69,11.72,9.87,8.465,7.236,6.651,5.697
29.689,33.062,29.682,29.677,29.534,28.418,23.209,17.48,14.181,11.607,9.837,8.462,7.25,6.673,5.723
29.091,33.199,29.088,29.084,29.011,27.66,22.525,17.209,14.05,11.613,9.873,8.508,7.3,6.721,5.77
28.853,33.042,28.85,28.849,28.622,27.401,22.185,17.249,14.171,11.642,9.868,8.478,7.269,6.685,5.726
28.903,32.744,28.887,28.877,28.691,27.282,21.681,16.985,14.025,11.592,9.822,8.427,7.201,6.623,5.685
29.174,32.606,29.147,29.119,28.776,27.593,21.505,17.106,14.129,11.618,9.842,8.456,7.225,6.647,5.698
28.778,32.827,28.779,28.789,28.767,27.175,21.575,17.006,14.077,11.617,9.842,8.452,7.221,6.638,5.689
26.983,32.68,27,27.04,27.352,27.468,23.289,18.003,14.568,11.789,9.95,8.541,7.294,6.702,5.756
26.872,32.514,26.834,26.821,27.037,27.241,23.696,18.065,14.499,11.717,9.893,8.477,7.231,6.641,5.701
28.081,32.409,27.976,27.881,27.601,27.474,23.929,18.094,14.557,11.696,9.852,8.438,7.193,6.614,5.669
29.741,32.48,29.634,29.521,28.562,27.785,23.659,17.849,14.354,11.639,9.846,8.44,7.197,6.616,5.672
30.285,32.821,30.245,30.197,29.488,28.394,23.99,18.105,14.459,11.666,9.865,8.479,7.259,6.675,5.724
29.676,32.968,29.666,29.658,29.508,28.473,23.051,17.352,14.09,11.595,9.852,8.49,7.281,6.705,5.75
29.072,33.108,29.067,29.061,29.003,28.471,22.643,17.264,14.053,11.617,9.888,8.514,7.301,6.718,5.765
28.832,32.917,28.827,28.823,28.617,27.736,22.275,17.264,14.149,11.633,9.866,8.474,7.253,6.668,5.71
28.883,32.622,28.865,28.855,28.719,27.61,21.99,17.103,14.049,11.597,9.831,8.431,7.196,6.618,5.681
29.161,32.541,29.131,29.098,28.826,27.604,21.887,17.28,14.178,11.628,9.853,8.46,7.226,6.647,5.699
28.856,32.724,28.854,28.86,28.862,27.878,21.92,17.143,14.116,11.619,9.85,8.458,7.225,6.641,5.696
26.986,32.471,27.011,27.064,27.455,27.618,23.45,18.046,14.56,11.782,9.959,8.542,7.289,6.699,5.757
26.836,32.327,26.796,26.78,27.051,27.312,23.662,17.942,14.38,11.668,9.876,8.469,7.223,6.634,5.701
28.028,32.26,27.921,27.824,27.528,27.433,23.694,17.797,14.326,11.613,9.822,8.418,7.177,6.605,5.669
29.749,32.369,29.634,29.511,28.461,27.703,23.28,17.474,14.111,11.575,9.83,8.433,7.195,6.619,5.684
30.255,32.728,30.211,30.159,29.399,28.324,23.552,17.745,14.257,11.628,9.866,8.499,7.286,6.704,5.756
29.667,32.877,29.653,29.642,29.489,28.477,22.976,17.312,14.064,11.606,9.877,8.522,7.311,6.735,5.775
29.053,33.02,29.047,29.041,28.993,28.503,22.753,17.356,14.095,11.631,9.905,8.523,7.297,6.71,5.756
28.815,32.797,28.806,28.797,28.62,27.83,22.386,17.277,14.138,11.629,9.871,8.477,7.241,6.655,5.698
28.865,32.5,28.846,28.834,28.746,27.829,22.308,17.221,14.093,11.611,9.849,8.444,7.202,6.622,5.686
29.166,32.428,29.132,29.098,28.892,27.92,22.24,17.393,14.194,11.631,9.861,8.465,7.227,6.649,5.703
28.926,32.552,28.922,28.928,28.958,28.149,22.264,17.27,14.146,11.621,9.859,8.467,7.234,6.651,5.707
26.956,32.236,26.99,27.058,27.538,27.742,23.596,18.086,14.555,11.775,9.969,8.548,7.292,6.704,5.765
26.778,32.138,26.734,26.714,27.043,27.362,23.624,17.832,14.284,11.629,9.864,8.468,7.225,6.638,5.709
27.97,32.123,27.859,27.759,27.439,27.384,23.451,17.52,14.118,11.544,9.797,8.405,7.167,6.602,5.673
29.751,32.267,29.628,29.495,28.361,27.622,22.943,17.143,13.909,11.525,9.819,8.432,7.199,6.628,5.698
30.225,32.647,30.179,30.122,29.317,28.248,23.155,17.459,14.11,11.604,9.87,8.519,7.314,6.733,5.788
29.663,32.796,29.646,29.632,29.475,28.467,22.92,17.304,14.075,11.627,9.903,8.551,7.337,6.76,5.797
29.035,32.937,29.029,29.022,28.98,28.505,22.802,17.436,14.145,11.647,9.92,8.531,7.291,6.701,5.748
28.804,32.693,28.789,28.775,28.629,27.938,22.53,17.313,14.14,11.63,9.881,8.487,7.234,6.648,5.692
28.853,32.374,28.83,28.816,28.771,28.026,22.591,17.308,14.132,11.624,9.869,8.461,7.212,6.631,5.693
29.179,32.271,29.141,29.105,28.953,28.173,22.502,17.424,14.177,11.626,9.865,8.468,7.227,6.649,5.705
28.977,32.326,28.973,28.985,29.038,28.353,22.552,17.371,14.157,11.619,9.867,8.48,7.249,6.666,5.722
26.88,31.978,26.923,27.007,27.59,27.835,23.677,18.094,14.546,11.769,9.979,8.556,7.3,6.713,5.775
26.682,31.951,26.632,26.608,26.996,27.377,23.591,17.741,14.208,11.598,9.857,8.471,7.23,6.645,5.72
27.897,32,27.78,27.675,27.333,27.319,23.251,17.309,13.959,11.49,9.779,8.397,7.164,6.604,5.679
29.734,32.179,29.604,29.466,28.266,27.54,22.664,16.88,13.756,11.487,9.811,8.432,7.206,6.639,5.713
30.202,32.583,30.154,30.095,29.25,28.186,22.909,17.312,14.04,11.597,9.877,8.538,7.342,6.761,5.817
29.669,32.73,29.647,29.63,29.463,28.427,22.866,17.324,14.119,11.655,9.928,8.575,7.36,6.784,5.818
29.019,32.86,29.013,29.007,28.965,28.486,22.822,17.49,14.175,11.655,9.933,8.538,7.289,6.697,5.746
28.795,32.59,28.775,28.756,28.634,28.029,22.672,17.367,14.147,11.63,9.892,8.499,7.232,6.646,5.692
28.847,32.228,28.819,28.803,28.794,28.17,22.781,17.339,14.148,11.628,9.884,8.475,7.221,6.637,5.7
29.198,32.079,29.157,29.12,29.005,28.351,22.675,17.41,14.151,11.618,9.871,8.474,7.228,6.65,5.708
29.007,32.076,29.005,29.027,29.098,28.505,22.808,17.484,14.186,11.623,9.879,8.495,7.263,6.679,5.737
26.705,31.619,26.762,26.866,27.598,27.9,23.696,18.061,14.53,11.763,9.994,8.57,7.319,6.733,5.794
26.486,31.702,26.428,26.401,26.864,27.343,23.555,17.648,14.133,11.566,9.854,8.48,7.242,6.658,5.736
27.772,31.84,27.645,27.53,27.165,27.215,23.098,17.173,13.844,11.448,9.771,8.396,7.164,6.608,5.687
29.67,32.087,29.536,29.394,28.146,27.432,22.473,16.718,13.66,11.458,9.807,8.436,7.212,6.649,5.725
30.183,32.522,30.134,30.072,29.177,28.127,22.837,17.328,14.061,11.605,9.888,8.558,7.371,6.79,5.847
29.698,32.665,29.671,29.649,29.463,28.35,22.85,17.422,14.214,11.691,9.962,8.607,7.391,6.815,5.849
29.007,32.764,29.002,28.995,28.953,28.436,22.806,17.509,14.179,11.652,9.945,8.549,7.297,6.706,5.758
28.785,32.444,28.761,28.739,28.626,28.083,22.762,17.402,14.135,11.619,9.9,8.513,7.238,6.654,5.703
28.851,31.996,28.816,28.8,28.826,28.262,22.868,17.308,14.139,11.618,9.891,8.489,7.234,6.646,5.711
29.23,31.808,29.19,29.155,29.063,28.48,22.816,17.403,14.139,11.613,9.883,8.487,7.235,6.656,5.717
29.018,31.755,29.02,29.055,29.152,28.622,23.083,17.671,14.271,11.641,9.9,8.517,7.28,6.697,5.756
25.234,36.114,25.213,25.195,25.156,25.106,22.024,18.485,16.43,14.271,12.377,11.208,9.801,9.027,7.203
25.287,36.199,25.25,25.209,25.057,24.87,22.757,19.057,16.667,14.348,12.445,11.264,9.846,9.038,7.46
26.625,36.236,26.503,26.388,25.735,25.076,23.021,19.541,16.938,14.461,12.563,11.359,9.977,9.194,7.491
28.595,36.232,28.445,28.3,26.948,25.506,22.953,19.361,16.973,14.569,12.654,11.397,10.016,9.187,7.457
29.974,36.279,29.895,29.792,28.55,26.391,23.159,19.624,17.146,14.631,12.587,11.348,9.919,9.16,7.445
28.585,36.257,28.549,28.514,27.745,26.112,22.637,19.465,16.956,14.533,12.598,11.331,9.918,9.143,7.502
26.083,36.068,25.998,25.869,24.902,23.966,21.048,18.441,16.274,14.161,12.48,11.304,9.857,9.021,7.411
25.207,35.884,25.126,25.006,23.938,22.432,19.46,17.489,15.886,13.901,12.29,11.166,9.759,8.938,7.374
26.069,35.816,25.875,25.592,23.573,21.843,19.07,17.201,15.706,13.842,12.314,11.195,9.801,8.998,7.411
27.855,35.836,27.687,27.424,25.066,22.711,19.674,17.516,15.796,13.862,12.347,11.208,9.866,9.106,7.425
27.304,35.878,27.259,27.197,26.18,23.843,20.029,17.668,15.879,13.95,12.316,11.218,9.829,9.039,7.359
25.23,36.135,25.209,25.191,25.153,25.095,22.042,18.549,16.511,14.346,12.375,11.162,9.746,8.968,7.192
25.268,36.217,25.228,25.186,25.035,24.851,22.754,19.105,16.741,14.414,12.446,11.225,9.798,8.993,7.44
26.602,36.252,26.481,26.367,25.715,25.056,23.033,19.564,16.982,14.507,12.548,11.306,9.914,9.13,7.463
28.597,36.257,28.447,28.299,26.94,25.498,22.979,19.41,17.033,14.609,12.638,11.342,9.954,9.134,7.446
29.967,36.304,29.891,29.792,28.578,26.204,23.217,19.692,17.218,14.687,12.583,11.319,9.891,9.133,7.447
28.608,36.28,28.576,28.545,27.844,24.207,22.75,19.578,17.069,14.616,12.605,11.309,9.887,9.121,7.498
26.088,36.089,26.023,25.918,25.081,22.778,21.246,18.577,16.385,14.221,12.47,11.265,9.826,8.998,7.407
25.202,35.901,25.137,25.044,24.165,22.149,19.811,17.729,16.051,14.005,12.296,11.142,9.738,8.928,7.37
26.103,35.827,25.925,25.661,23.824,22.926,19.337,17.395,15.85,13.943,12.331,11.175,9.773,8.972,7.396
27.883,35.845,27.72,27.477,25.232,24.068,19.878,17.667,15.928,13.96,12.358,11.183,9.827,9.07,7.397
27.332,35.894,27.29,27.235,26.347,26.378,20.214,17.805,16.007,14.036,12.324,11.175,9.764,8.979,7.322
25.207,36.171,25.184,25.166,25.13,25.052,22.048,18.659,16.663,14.492,12.395,11.112,9.684,8.9,7.187
25.22,36.249,25.177,25.132,24.978,24.799,22.714,19.166,16.872,14.545,12.47,11.18,9.741,8.941,7.417
26.563,36.282,26.442,26.326,25.666,25.005,23.015,19.572,17.054,14.603,12.544,11.247,9.838,9.053,7.431
28.573,36.302,28.422,28.268,26.897,25.459,23.005,19.497,17.14,14.698,12.634,11.283,9.883,9.075,7.444
29.951,36.349,29.875,29.778,28.601,26.331,23.294,19.813,17.35,14.802,12.604,11.294,9.873,9.113,7.463
28.67,36.32,28.641,28.613,27.996,26.321,22.893,19.751,17.274,14.785,12.639,11.29,9.856,9.1,7.502
26.16,36.132,26.12,26.049,25.395,24.602,21.539,18.774,16.573,14.349,12.472,11.217,9.791,8.976,7.408
25.235,35.937,25.189,25.128,24.508,23.334,20.365,18.099,16.314,14.194,12.327,11.12,9.718,8.924,7.374
26.187,35.856,26.034,25.805,24.235,22.651,19.774,17.714,16.097,14.136,12.378,11.156,9.741,8.943,7.38
27.937,35.87,27.784,27.571,25.481,24.4,20.182,17.911,16.164,14.153,12.399,11.156,9.777,9.02,7.361
27.371,35.924,27.332,27.285,26.582,23.237,20.519,18.039,16.237,14.212,12.368,11.134,9.689,8.908,7.279
25.205,36.201,25.182,25.163,25.127,25.036,22.082,18.766,16.794,14.616,12.419,11.076,9.638,8.852,7.187
25.199,36.277,25.154,25.107,24.953,24.78,22.702,19.206,16.969,14.655,12.495,11.146,9.697,8.901,7.394
26.545,36.308,26.422,26.303,25.628,24.965,22.98,19.539,17.09,14.669,12.539,11.199,9.779,8.994,7.405
28.555,36.339,28.403,28.244,26.859,25.431,23.036,19.566,17.216,14.768,12.63,11.236,9.831,9.036,7.447
29.942,36.387,29.863,29.766,28.609,26.289,23.365,19.919,17.452,14.893,12.621,11.269,9.856,9.096,7.476
28.731,36.353,28.704,28.676,28.128,26.436,23.017,19.887,17.434,14.92,12.66,11.268,9.826,9.075,7.498
26.267,36.172,26.244,26.196,25.679,24.946,21.825,18.96,16.74,14.46,12.473,11.175,9.756,8.955,7.403
25.314,35.974,25.279,25.237,24.798,23.817,20.896,18.451,16.556,14.36,12.358,11.1,9.695,8.915,7.372
26.291,35.888,26.16,25.968,24.619,23.148,20.254,18.059,16.35,14.32,12.419,11.137,9.708,8.913,7.362
27.997,35.9,27.854,27.669,25.746,23.562,20.5,18.152,16.377,14.325,12.436,11.131,9.727,8.966,7.327
27.412,35.957,27.375,27.333,26.76,24.692,20.827,18.266,16.438,14.367,12.409,11.104,9.637,8.855,7.247
25.209,36.234,25.185,25.165,25.129,25.024,22.116,18.871,16.921,14.742,12.453,11.05,9.6,8.816,7.194
25.191,36.309,25.143,25.094,24.94,24.774,22.691,19.229,17.054,14.764,12.531,11.121,9.663,8.872,7.374
26.536,36.338,26.407,26.283,25.585,24.921,22.916,19.468,17.113,14.729,12.537,11.157,9.729,8.944,7.387
28.532,36.377,28.379,28.214,26.81,25.393,23.058,19.621,17.286,14.844,12.627,11.195,9.79,9.009,7.456
29.935,36.429,29.853,29.755,28.603,26.238,23.43,20.006,17.542,14.988,12.638,11.24,9.833,9.073,7.49
28.809,36.388,28.781,28.752,28.263,26.562,23.133,20.004,17.585,15.053,12.677,11.238,9.794,9.043,7.49
26.426,36.22,26.414,26.381,25.975,25.279,22.135,19.162,16.924,14.587,12.481,11.135,9.715,8.928,7.394
25.446,36.024,25.419,25.39,25.079,24.281,21.444,18.813,16.806,14.539,12.398,11.078,9.665,8.895,7.365
26.428,35.934,26.318,26.167,25.021,23.69,20.806,18.454,16.638,14.527,12.463,11.114,9.669,8.877,7.339
28.076,35.943,27.946,27.789,26.064,23.962,20.892,18.44,16.614,14.514,12.477,11.105,9.674,8.908,7.294
27.466,36.001,27.43,27.392,26.931,24.987,21.166,18.521,16.655,14.537,12.455,11.078,9.595,8.811,7.22
25.239,36.267,25.214,25.194,25.158,24.906,22.172,18.952,17.002,14.815,12.473,11.028,9.572,8.789,7.204
25.211,36.342,25.161,25.11,24.96,25.047,22.693,19.22,17.084,14.812,12.548,11.096,9.637,8.853,7.359
26.544,36.369,26.413,26.286,25.571,25.379,22.875,19.382,17.1,14.738,12.523,11.118,9.691,8.908,7.378
28.537,36.409,28.385,28.216,26.786,26.222,23.078,19.628,17.306,14.868,12.605,11.153,9.754,8.988,7.467
29.955,36.464,29.869,29.771,28.611,26.713,23.501,20.06,17.589,15.031,12.632,11.208,9.807,9.049,7.499
28.894,36.422,28.868,28.839,28.407,25.61,23.254,20.085,17.675,15.124,12.67,11.2,9.755,9.005,7.475
26.611,36.268,26.606,26.585,26.267,24.688,22.457,19.351,17.077,14.68,12.481,11.096,9.669,8.893,7.378
25.609,36.078,25.588,25.565,25.336,24.206,21.959,19.148,17.023,14.677,12.427,11.051,9.627,8.862,7.348
26.574,35.982,26.482,26.363,25.392,24.385,21.354,18.836,16.898,14.691,12.491,11.085,9.624,8.837,7.312
28.153,35.991,28.036,27.903,26.373,25.24,21.319,18.742,16.833,14.662,12.502,11.075,9.62,8.85,7.263
27.525,36.046,27.489,27.454,27.079,24.8,21.453,18.74,16.826,14.657,12.48,11.046,9.552,8.768,7.197
25.294,36.301,25.27,25.25,25.214,25.108,22.23,19.004,17.036,14.83,12.475,11.005,9.548,8.768,7.216
25.257,36.376,25.205,25.153,25.008,24.855,22.695,19.186,17.064,14.796,12.539,11.067,9.614,8.841,7.349
26.569,36.4,26.438,26.312,25.591,24.926,22.863,19.295,17.058,14.704,12.495,11.082,9.663,8.884,7.379
28.559,36.436,28.408,28.241,26.792,25.395,23.117,19.597,17.28,14.843,12.562,11.113,9.72,8.968,7.474
29.995,36.491,29.907,29.809,28.647,26.249,23.577,20.089,17.602,15.027,12.609,11.17,9.776,9.021,7.502
28.986,36.452,28.961,28.936,28.553,26.874,23.373,20.132,17.701,15.13,12.644,11.154,9.711,8.959,7.452
26.815,36.316,26.815,26.803,26.559,25.942,22.758,19.51,17.188,14.736,12.473,11.055,9.615,8.848,7.352
25.804,36.137,25.786,25.768,25.592,25.057,22.422,19.435,17.19,14.765,12.442,11.019,9.579,8.817,7.321
26.731,36.035,26.652,26.558,25.739,24.687,21.875,19.183,17.115,14.803,12.499,11.048,9.575,8.791,7.283
28.231,36.044,28.126,28.012,26.667,24.824,21.768,19.042,17.024,14.77,12.51,11.038,9.564,8.793,7.233
27.587,36.095,27.551,27.518,27.212,25.47,21.7,18.923,16.951,14.732,12.484,11.006,9.506,8.724,7.175
25.376,36.338,25.352,25.333,25.3,25.201,22.272,19.021,17.022,14.783,12.453,10.974,9.521,8.745,7.226
25.332,36.41,25.279,25.226,25.086,24.935,22.699,19.136,17.005,14.724,12.506,11.033,9.594,8.833,7.344
26.609,36.428,26.484,26.362,25.652,24.987,22.875,19.219,17.001,14.641,12.459,11.048,9.639,8.863,7.381
28.586,36.453,28.44,28.278,26.833,25.45,23.182,19.566,17.239,14.788,12.506,11.072,9.684,8.943,7.472
30.042,36.505,29.954,29.857,28.709,26.33,23.657,20.107,17.595,14.988,12.575,11.129,9.735,8.982,7.494
29.08,36.476,29.058,29.036,28.697,27.038,23.495,20.156,17.672,15.081,12.602,11.104,9.658,8.906,7.42
27.039,36.365,27.041,27.034,26.856,25.415,23.015,19.63,17.256,14.755,12.455,11.011,9.555,8.792,7.317
26.029,36.201,26.013,25.999,25.863,25.133,22.839,19.667,17.303,14.806,12.442,10.981,9.525,8.763,7.286
26.896,36.095,26.827,26.749,26.066,25.243,22.366,19.481,17.274,14.862,12.49,11.003,9.519,8.739,7.251
28.312,36.107,28.219,28.119,26.935,25.705,22.192,19.302,17.167,14.829,12.498,10.994,9.503,8.734,7.205
27.653,36.153,27.618,27.588,27.344,26.282,21.949,19.091,17.047,14.77,12.471,10.962,9.458,8.681,7.158
25.483,36.38,25.46,25.441,25.411,25.317,22.278,18.992,16.958,14.679,12.408,10.935,9.489,8.719,7.232
25.437,36.44,25.385,25.333,25.199,25.041,22.696,19.075,16.918,14.61,12.454,10.996,9.572,8.821,7.34
26.667,36.447,26.55,26.436,25.758,25.091,22.891,19.161,16.941,14.557,12.421,11.015,9.618,8.841,7.381
28.619,36.452,28.48,28.326,26.924,25.563,23.267,19.562,17.199,14.715,12.446,11.034,9.646,8.912,7.458
30.089,36.505,30,29.904,28.788,26.464,23.747,20.132,17.58,14.928,12.539,11.086,9.686,8.933,7.473
29.191,36.496,29.171,29.153,28.855,27.227,23.638,20.189,17.62,15.002,12.556,11.054,9.598,8.844,7.378
